0.5280898876404494|0.5517241379310345|0.3291139240506329|0.13|0.0|0.0|0.6575342465753424|0.22
0.3595505617977528|0.6206896551724138|0.34177215189873417|0.27|0.0|0.0|0.726027397260274|0.22
0.5955056179775281|0.5632183908045977|0.35443037974683544|0.15|0.0|0.0|0.726027397260274|0.22
0.5280898876404494|0.3563218390804598|0.45569620253164556|0.13|0.0|0.0|0.7397260273972603|0.22
0.34831460674157305|0.3563218390804598|0.34177215189873417|0.54|0.0|0.0|0.6575342465753424|0.22
0.44943820224719105|0.3103448275862069|0.4430379746835444|0.17|0.0|0.6024096385542169|0.6712328767123288|0.22
0.43820224719101125|0.471264367816092|0.34177215189873417|0.65|0.0|0.0|0.726027397260274|0.22
0.4157303370786517|0.367816091954023|0.4810126582278481|0.2|0.0|0.0|0.7945205479452054|0.34
0.49438202247191015|0.42528735632183906|0.569620253164557|0.36|0.0|0.0|0.6712328767123288|0.22
0.3258426966292135|0.2988505747126437|0.4936708860759494|0.15|0.0|0.0|0.7945205479452054|0.3
0.3595505617977528|0.2988505747126437|0.41772151898734183|0.21|0.0|0.0|0.726027397260274|0.27
0.34831460674157305|0.27586206896551724|0.4810126582278481|0.2|0.0|0.0|0.7123287671232877|0.29
0.3258426966292135|0.3333333333333333|0.45569620253164556|0.35|0.0|0.0|0.726027397260274|0.25
0.550561797752809|0.3103448275862069|0.3924050632911393|0.46|0.0|0.0|0.726027397260274|0.22
0.6179775280898877|0.4827586206896552|0.3037974683544304|0.19|0.0|0.0|0.6301369863013699|0.22
0.39325842696629215|0.3563218390804598|0.3924050632911393|0.11|0.0|0.0|0.684931506849315|0.22
0.4044943820224719|0.2988505747126437|0.3670886075949367|0.11|0.0|0.0|0.6712328767123288|0.4
0.5280898876404494|0.3908045977011494|0.41772151898734183|0.11|0.0|0.0|0.6986301369863014|0.26
0.43820224719101125|0.2413793103448276|0.4303797468354431|0.21|0.0|0.0|0.6712328767123288|0.22
0.5617977528089888|0.5402298850574713|0.4303797468354431|0.21|0.0|0.0|0.684931506849315|0.25
0.3820224719101124|0.3103448275862069|0.3670886075949367|0.16|0.0|0.0|0.684931506849315|0.22
0.3595505617977528|0.3563218390804598|0.34177215189873417|0.22|0.0|0.0|0.6986301369863014|0.22
0.6966292134831461|0.5747126436781609|0.26582278481012656|0.3|0.0|0.0|0.6712328767123288|0.22
0.3595505617977528|0.4597701149425288|0.3924050632911393|0.13|0.0|0.0|0.7534246575342467|0.22
